Property Type,Listing Status,Building Size(sq. m),Year Built,Bedrooms,Bathrooms,Num Floors,City,State,ZIP Code,USD Price
House,Active,513.29,2018.0,5.0,6.0,0.0,Swan Valley,wyoming,83449.0,"1,650,000"
House,Active,9.29,,,,0.0,Roberts,wyoming,59070.0,"138,000"
House,Active,329.71,2024.0,4.0,4.0,2.0,TETONIA,wyoming,83452.0,"1,950,000"
House,Active,150.5,1996.0,3.0,2.0,2.0,Livermore,wyoming,80536.0,"579,000"
House,Active,166.48,2009.0,3.0,2.0,1.0,Roberts,wyoming,59070.0,"389,000"
House,Active,290.97,1992.0,3.0,3.0,4.0,Livermore,wyoming,80536.0,"775,000"
House,Active,317.54,2002.0,4.0,4.0,0.0,Victor,wyoming,83455.0,"2,600,000"
House,Active,276.39,2005.0,4.0,4.0,3.0,SWAN VALLEY,wyoming,83449.0,"1,150,000"
House,Active,124.86,1979.0,3.0,2.0,1.0,Livermore,wyoming,80536.0,"485,000"
House,Pending,214.33,1929.0,3.0,2.0,1.0,Hardin,wyoming,59034.0,"190,000"
House,Active,281.31,2015.0,3.0,3.0,0.0,Irwin,wyoming,83428.0,"2,299,000"
House,Active,281.31,2015.0,3.0,4.0,1.0,IRWIN,wyoming,83428.0,"2,299,000"
House,Active,360.46,2003.0,5.0,3.0,2.0,Livermore,wyoming,80536.0,"925,000"
House,Active,340.03,2014.0,4.0,3.0,3.0,VICTOR,wyoming,83455.0,"7,900,000"
House,Active,312.15,2002.0,4.0,3.0,0.0,Victor,wyoming,83455.0,"7,900,000"
House,Active,281.31,2013.0,3.0,3.0,1.0,SWAN VALLEY,wyoming,83428.0,"1,750,000"
House,Active,184.32,1979.0,4.0,2.0,1.0,Hardin,wyoming,59034.0,"280,000"
House,Active,156.63,2008.0,2.0,1.0,0.0,TETONIA,wyoming,83422.0,"900,000"
House,Active,344.11,2020.0,6.0,4.0,0.0,Swan Valley,wyoming,83449.0,"1,250,000"
House,Active,355.26,2020.0,6.0,4.0,2.0,SWAN VALLEY,wyoming,83449.0,"1,100,000"
House,Pending,105.91,1937.0,3.0,2.0,0.0,Oak Creek,wyoming,80467.0,"550,000"
House,Active,55.74,2021.0,,,0.0,Driggs,wyoming,83422.0,"2,495,000"
House,Active,92.53,1910.0,1.0,1.0,0.0,Oak Creek,wyoming,80467.0,"285,000"
House,Pending,92.53,1910.0,1.0,1.0,0.0,Oak Creek,wyoming,80467.0,"285,000"
House,Active,120.4,1996.0,3.0,2.0,1.0,Livermore,wyoming,80536.0,"350,000"
House,Pending,251.21,2010.0,4.0,3.0,1.0,Joliet,wyoming,59041.0,"920,000"
House,Active,100.34,1971.0,2.0,1.0,0.0,Oak Creek,wyoming,80467.0,"345,000"
House,Active,259.2,1999.0,3.0,2.0,2.0,Livermore,wyoming,80536.0,"679,000"
House,Active,140.93,1989.0,2.0,2.0,1.0,Livermore,wyoming,80536.0,"385,000"
House,Active,179.12,1998.0,3.0,2.0,2.0,Livermore,wyoming,80536.0,"499,000"
House,Active,326.65,1994.0,3.0,3.0,2.0,Silesia,wyoming,59041.0,"1,400,000"
House,Active,71.35,1988.0,2.0,1.0,1.5,Livermore,wyoming,80536.0,"329,000"
House,Active,167.88,2004.0,2.0,2.0,0.0,Wayan,wyoming,83285.0,"899,000"
House,Active,222.97,2023.0,3.0,4.0,0.0,Tetonia,wyoming,83452.0,"1,099,000"
House,Active,385.18,2007.0,5.0,3.0,0.0,Tetonia,wyoming,83452.0,"1,250,000"
House,Active,124.86,1985.0,3.0,2.0,1.0,IRWIN,wyoming,83428.0,"425,000"
House,Active,271.28,1997.0,4.0,3.0,1.0,IRWIN,wyoming,83428.0,"549,990"
House,Pending,296.17,2012.0,5.0,3.0,2.0,Laurel,wyoming,59044.0,"750,000"
House,Active,309.18,1953.0,5.0,4.0,2.0,IRWIN,wyoming,83428.0,"550,000"
House,Active,174.29,1998.0,3.0,2.0,0.0,Driggs,wyoming,83422.0,"2,265,000"
House,Active,376.26,2003.0,6.0,3.0,0.0,Driggs,wyoming,83422.0,"1,600,000"
House,Active,376.26,2003.0,6.0,3.0,0.0,Driggs,wyoming,83422.0,"1,995,000"
House,Active,297.75,1982.0,4.0,3.0,0.0,Tetonia,wyoming,83452.0,"899,500"
House,Active,331.85,1930.0,3.0,2.0,1.0,IRWIN,wyoming,83428.0,"485,000"
House,Active,597.55,2018.0,3.0,4.0,1.0,SWAN VALLEY,wyoming,83449.0,"4,900,000"
House,Active,670.39,2022.0,5.0,8.0,0.0,Swan Valley,wyoming,83449.0,"2,879,000"
House,Active,166.39,2016.0,2.0,2.0,0.0,Oak Creek,wyoming,80467.0,"1,175,000"
House,Pending,306.39,2023.0,5.0,3.0,0.0,Oak Creek,wyoming,80467.0,"1,490,000"
House,Active,113.53,2019.0,3.0,2.0,1.0,SWAN VALLEY,wyoming,83449.0,"550,000"
House,Active,495.17,1996.0,4.0,4.0,2.0,Billings,wyoming,59101.0,"975,000"
House,Active,157.94,2013.0,3.0,3.0,1.0,FELT,wyoming,83424.0,"1,250,000"
House,Active,167.23,2004.0,3.0,2.0,1.0,TETONIA,wyoming,83452.0,"825,000"
House,Active,297.2,2020.0,5.0,3.0,2.0,SWAN VALLEY,wyoming,83449.0,"1,249,000"
House,Active,303.98,1994.0,3.0,3.0,2.0,SWAN VALLEY,wyoming,83449.0,"999,000"
House,Active,303.98,1994.0,3.0,3.0,0.0,Swan Valley,wyoming,83449.0,"999,000"
Townhouse,Pending,131.55,1974.0,3.0,2.0,0.0,Oak Creek,wyoming,80467.0,"520,000"
Townhouse,Active,131.55,1974.0,3.0,2.0,0.0,Oak Creek,wyoming,80467.0,"550,000"
House,Active,295.43,2019.0,4.0,3.0,2.0,SWAN VALLEY,wyoming,83449.0,"775,000"
House,Active,204.02,2019.0,4.0,3.0,0.0,Swan Valley,wyoming,83449.0,"775,000"
House,Active,185.81,1996.0,3.0,2.0,1.0,Park City,wyoming,59063.0,"499,900"
House,Pending,423.64,2004.0,5.0,3.0,2.0,Laurel,wyoming,59044.0,"599,900"
House,Pending,168.15,2014.0,4.0,2.0,1.0,Park City,wyoming,59063.0,"499,000"
House,Active,68.75,1933.0,1.0,1.0,0.0,Phippsburg,wyoming,80469.0,"199,000"
House,Pending,364.55,2004.0,5.0,4.0,2.0,Billings,wyoming,59101.0,"619,000"
House,Active,96.34,1912.0,2.0,1.0,0.0,Phippsburg,wyoming,80469.0,"349,000"
House,Pending,258.46,2001.0,5.0,3.0,4.0,Laurel,wyoming,59044.0,"575,000"
House,Active,248.98,1996.0,3.0,3.0,0.0,Billings,wyoming,59101.0,"589,900"
House,Active,165.18,2000.0,3.0,2.0,1.0,SWAN VALLEY,wyoming,83449.0,"2,000,000"
House,Active,145.67,2014.0,3.0,2.0,0.0,Edgemont,wyoming,57735.0,"400,000"
House,Active,228.08,1949.0,3.0,2.0,2.0,SWAN VALLEY,wyoming,83449.0,"399,000"
Townhouse,Active,161.19,2020.0,3.0,3.0,0.0,Swan Valley,wyoming,83449.0,"550,000"
Townhouse,Active,161.19,2020.0,3.0,3.0,0.0,Swan Valley,wyoming,83449.0,"545,000"
House,Active,683.39,2000.0,4.0,5.0,0.0,Laporte,wyoming,80535.0,"857,000"
House,Active,187.76,2017.0,3.0,3.0,1.0,Park City,wyoming,59063.0,"579,000"
House,Active,185.06,1992.0,3.0,2.0,1.0,Wellington,wyoming,80549.0,"449,999"
House,Pending,197.7,2004.0,3.0,2.0,0.0,Oak Creek,wyoming,80467.0,"899,000"
House,Pending,203.64,1993.0,3.0,3.0,2.0,Billings,wyoming,59101.0,"445,000"
House,Active,277.04,1995.0,3.0,3.0,3.0,Billings,wyoming,59101.0,"579,900"
House,Active,223.52,1950.0,3.0,2.0,1.5,TETONIA,wyoming,83452.0,"3,500,000"
House,Active,157.94,2005.0,2.0,3.0,0.0,Lead,wyoming,57754.0,"525,000"
House,Active,326.65,2004.0,5.0,3.0,2.0,Billings,wyoming,59101.0,"579,900"
Townhouse,Active,297.29,2007.0,4.0,3.0,2.0,Billings,wyoming,59101.0,"504,900"
House,Active,582.87,2020.0,8.0,5.0,3.0,Absarokee,wyoming,59001.0,"3,000,000"
House,Active,221.11,2024.0,3.0,3.0,0.0,Oak Creek,wyoming,80467.0,"1,320,000"
House,Active,128.21,1911.0,3.0,2.0,0.0,Laurel,wyoming,59044.0,"325,000"
House,Pending,165.0,2019.0,3.0,3.0,0.0,Oak Creek,wyoming,80467.0,"895,000"
House,Active,108.98,1922.0,3.0,2.0,2.0,Laurel,wyoming,59044.0,"265,000"
House,Active,178.1,1912.0,4.0,3.0,2.0,Laurel,wyoming,59044.0,"350,000"
House,Active,133.13,1921.0,2.0,1.0,1.0,Laurel,wyoming,59044.0,"215,000"
House,Active,293.29,1977.0,4.0,4.0,1.0,Billings,wyoming,59101.0,"1,150,000"
House,Active,287.16,1919.0,2.0,2.0,2.0,Laurel,wyoming,59044.0,"449,000"
House,Active,219.99,2004.0,3.0,4.0,1.0,Billings,wyoming,59101.0,"695,000"
House,Active,169.08,1975.0,3.0,2.0,1.0,Laurel,wyoming,59044.0,"395,000"
House,Active,265.33,2012.0,3.0,3.0,2.0,Oak Creek,wyoming,80467.0,"2,000,000"
House,Pending,340.3,2009.0,3.0,4.0,2.0,Swan Valley,wyoming,83449.0,"3,200,000"
House,Active,112.97,1997.0,3.0,2.0,0.0,Billings,wyoming,59106.0,"45,000"
House,Active,348.39,2013.0,4.0,2.0,2.0,SWAN VALLEY,wyoming,83449.0,"1,200,000"
House,Active,100.34,2012.0,2.0,2.0,0.0,Laurel,wyoming,59044.0,"323,000"
House,Active,,,,,0.0,TETONIA,wyoming,83452.0,"92,000"
House,Active,193.89,1940.0,5.0,2.0,1.0,Billings,wyoming,59101.0,"634,000"
House,Active,255.67,1968.0,3.0,2.0,2.0,Billings,wyoming,59106.0,"649,000"
House,Active,145.02,1920.0,2.0,1.0,1.0,Laurel,wyoming,59044.0,"280,000"
House,Active,264.4,2008.0,3.0,3.0,1.5,Custer,wyoming,57747.0,"944,000"
House,Active,194.54,2008.0,3.0,2.0,0.0,Tetonia,wyoming,83452.0,"769,000"
House,Pending,215.44,2007.0,5.0,3.0,2.0,Laurel,wyoming,59044.0,"419,900"
House,Active,19.51,2004.0,,,0.0,Ashland,wyoming,59003.0,"2,999,000"
House,Active,181.53,1962.0,3.0,2.0,2.0,Laurel,wyoming,59044.0,"1,199,000"
House,Pending,187.29,1975.0,4.0,1.0,1.0,Laurel,wyoming,59044.0,"340,000"
House,Pending,187.29,1978.0,4.0,2.0,0.0,Laurel,wyoming,59044.0,"314,500"
House,Active,289.49,2016.0,6.0,3.0,0.0,Laurel,wyoming,59044.0,"595,000"
House,Active,273.6,1999.0,4.0,5.0,2.0,Laurel,wyoming,59044.0,"839,900"
House,Active,292.27,2007.0,3.0,4.0,2.0,TETONIA,wyoming,83452.0,"1,695,000"
House,Active,292.27,2007.0,3.0,4.0,0.0,Tetonia,wyoming,83452.0,"1,695,000"
House,Active,231.89,2010.0,3.0,2.0,2.0,Custer,wyoming,57730.0,"440,000"
House,Active,261.61,2017.0,4.0,3.0,2.0,Laurel,wyoming,59044.0,"465,000"
House,Active,187.66,2016.0,3.0,3.0,0.0,Billings,wyoming,59101.0,"445,000"
House,Active,176.52,1973.0,4.0,2.0,0.0,GEORGETOWN,wyoming,83239.0,"199,900"
House,Active,245.26,2011.0,3.0,3.0,3.0,Billings,wyoming,59101.0,"449,900"
House,Active,201.23,2013.0,3.0,3.0,2.0,Billings,wyoming,59101.0,"395,000"
House,Active,152.92,2019.0,3.0,2.0,1.0,Billings,wyoming,59101.0,"499,999"
House,Active,229.56,2010.0,4.0,4.0,3.0,Billings,wyoming,59101.0,"449,900"
House,Active,64.66,1992.0,1.0,1.0,0.0,,wyoming,,"800,000"
House,Active,215.54,2007.0,4.0,3.0,0.0,Billings,wyoming,59101.0,"495,000"
House,Active,234.3,1980.0,4.0,2.0,1.0,Laporte,wyoming,80535.0,"1,000,000"
House,Pending,91.42,2022.0,2.0,2.0,1.0,Billings,wyoming,59101.0,"319,900"
House,Active,,1974.0,3.0,1.0,0.0,Montpelier,wyoming,83254.0,"230,000"
House,Active,,1961.0,5.0,1.0,0.0,Montpelier,wyoming,83254.0,"269,500"
House,Active,,1921.0,4.0,3.0,0.0,Montpelier,wyoming,83254.0,"373,000"
House,Active,218.69,2009.0,4.0,3.0,2.0,Billings,wyoming,59101.0,"448,000"
Townhouse,Pending,148.64,2018.0,2.0,3.0,0.0,Billings,wyoming,59101.0,"319,900"
Townhouse,Active,101.08,2018.0,2.0,3.0,2.0,Billings,wyoming,59101.0,"285,000"
Townhouse,Pending,98.11,2019.0,2.0,3.0,2.0,Billings,wyoming,59101.0,"295,000"
House,Pending,234.21,2024.0,4.0,3.0,1.0,Billings,wyoming,59106.0,"795,000"
House,Active,,1938.0,4.0,3.0,0.0,Montpelier,wyoming,83254.0,"325,000"
House,Active,,1890.0,3.0,3.0,0.0,Montpelier,wyoming,83254.0,"275,000"
House,Active,275.74,1981.0,5.0,3.0,2.0,Billings,wyoming,59101.0,"575,000"
House,Active,,1958.0,2.0,1.0,0.0,Montpelier,wyoming,83254.0,"205,000"
House,Active,352.66,2015.0,5.0,3.0,2.0,Billings,wyoming,59106.0,"670,000"
House,Active,187.29,1971.0,4.0,2.0,2.0,Billings,wyoming,59101.0,"298,000"
House,Active,,1960.0,4.0,1.0,0.0,Dingle,wyoming,83233.0,"380,000"
House,Active,549.24,1972.0,5.0,4.0,2.0,Bellvue,wyoming,80512.0,"1,190,000"
House,Pending,106.65,1925.0,3.0,1.0,2.0,Billings,wyoming,59101.0,"239,900"
House,Pending,248.24,1971.0,5.0,2.0,2.0,Billings,wyoming,59101.0,"315,000"
House,Active,178.47,2023.0,3.0,2.0,1.0,Billings,wyoming,59106.0,"699,000"
House,Active,106.28,1920.0,2.0,1.0,0.0,Morrill,wyoming,69358.0,"249,000"
House,Active,292.46,2015.0,3.0,3.0,2.0,Bellvue,wyoming,80512.0,"989,000"
House,Active,181.35,2016.0,3.0,5.0,3.0,Bellvue,wyoming,80512.0,"650,000"
House,Pending,91.97,1946.0,3.0,1.0,1.0,Billings,wyoming,59101.0,"242,900"
House,Active,124.86,2003.0,2.0,2.0,1.0,Absarokee,wyoming,59001.0,"595,000"
House,Active,98.11,1986.0,2.0,1.0,1.0,Billings,wyoming,59102.0,"49,995"
House,Active,126.35,1920.0,3.0,1.0,2.0,Billings,wyoming,59101.0,"235,000"
House,Active,260.13,1915.0,3.0,3.0,2.0,Absarokee,wyoming,59001.0,"798,000"
House,Active,,2024.0,,,0.0,Hot Springs,wyoming,57747.0,"279,000"
House,Active,85.84,1993.0,2.0,2.0,0.0,Billings,wyoming,59102.0,"33,500"
House,Active,117.99,1910.0,2.0,1.0,2.0,Billings,wyoming,59101.0,"150,000"
House,Active,81.29,1949.0,2.0,1.0,1.0,Billings,wyoming,59101.0,"165,000"
House,Active,112.97,2008.0,3.0,2.0,0.0,Billings,wyoming,59102.0,"79,900"
House,Active,112.04,1982.0,3.0,2.0,1.0,Billings,wyoming,59102.0,"87,500"
Townhouse,Active,185.43,1939.0,,,1.0,Billings,wyoming,59101.0,"235,000"
House,Pending,405.8,2015.0,5.0,3.0,0.0,Billings,wyoming,59106.0,"799,000"
House,Pending,160.54,2020.0,1.0,2.0,0.0,,wyoming,,"450,000"
House,Active,218.88,2008.0,4.0,3.0,1.0,Billings,wyoming,59102.0,"189,900"
House,Active,55.74,1993.0,1.0,1.0,0.0,Lead,wyoming,57754.0,"569,000"
House,Pending,173.91,1960.0,5.0,2.0,0.0,Billings,wyoming,59101.0,"249,900"
House,Pending,127.09,2004.0,3.0,1.0,4.0,Fishtail,wyoming,59028.0,"359,000"
House,Pending,72.0,1900.0,2.0,1.0,1.0,Billings,wyoming,59101.0,"125,000"
House,Active,115.2,1921.0,3.0,1.0,2.0,Billings,wyoming,59101.0,"234,900"
House,Active,112.97,2012.0,3.0,2.0,1.0,Billings,wyoming,59102.0,"79,900"
House,Pending,135.27,2002.0,3.0,2.0,1.0,Billings,wyoming,59102.0,"160,000"
House,Active,142.51,1905.0,3.0,1.0,1.0,Billings,wyoming,59101.0,"269,900"
House,Active,124.86,1972.0,3.0,2.0,1.0,Billings,wyoming,59102.0,"119,900"
House,Active,118.45,1920.0,2.0,1.0,1.0,Billings,wyoming,59101.0,"150,000"
House,Pending,115.94,1983.0,3.0,2.0,1.0,Billings,wyoming,59102.0,"110,000"
House,Pending,143.26,1930.0,3.0,2.0,2.0,Billings,wyoming,59101.0,"130,000"
House,Active,290.23,1956.0,4.0,3.0,2.0,Billings,wyoming,59102.0,"418,789"
House,Pending,107.77,1982.0,3.0,2.0,1.0,Billings,wyoming,59102.0,"328,500"
House,Active,188.22,1983.0,1.0,2.0,2.5,Meeker,wyoming,81641.0,"620,000"
House,Active,129.14,1910.0,2.0,1.0,2.0,Billings,wyoming,59101.0,"199,900"
House,Pending,142.7,1952.0,4.0,2.0,2.0,Billings,wyoming,59101.0,"275,000"
Townhouse,Active,202.9,1900.0,,,0.0,Billings,wyoming,59101.0,"285,000"
House,Active,121.89,1954.0,2.0,1.0,1.0,Billings,wyoming,59101.0,"268,000"
House,Pending,158.31,1984.0,3.0,2.0,2.0,Billings,wyoming,59102.0,"333,000"
House,Active,139.35,1942.0,5.0,2.0,1.0,Billings,wyoming,59101.0,"198,000"
House,Pending,181.35,1950.0,3.0,2.0,1.0,Absarokee,wyoming,59001.0,"325,000"
House,Active,495.73,2004.0,7.0,6.0,3.0,Billings,wyoming,59106.0,"1,900,000"
House,Pending,453.46,1955.0,6.0,6.0,2.0,Billings,wyoming,59102.0,"380,000"
Townhouse,Pending,135.27,1934.0,,,2.0,Billings,wyoming,59101.0,"325,000"
House,Active,471.95,2020.0,5.0,4.0,1.0,Billings,wyoming,59106.0,"998,900"
House,Active,150.41,1930.0,2.0,1.0,1.0,Billings,wyoming,59101.0,"249,900"
House,Active,394.84,2021.0,4.0,4.0,2.0,Billings,wyoming,59106.0,"1,649,000"
House,Active,389.08,1900.0,4.0,3.0,2.0,Billings,wyoming,59101.0,"599,900"
Townhouse,Active,151.99,1995.0,2.0,2.0,0.0,Billings,wyoming,59102.0,"279,900"
House,Pending,122.63,1983.0,3.0,2.0,1.0,Absarokee,wyoming,59001.0,"294,000"
House,Active,207.17,1971.0,5.0,3.0,1.0,Billings,wyoming,59102.0,"365,000"
Townhouse,Active,301.28,2005.0,4.0,3.0,3.0,Billings,wyoming,59102.0,"469,500"
House,Active,109.25,1948.0,3.0,1.0,1.0,Billings,wyoming,59101.0,"298,000"
House,Pending,278.8,2005.0,5.0,3.0,2.0,Billings,wyoming,59102.0,"485,000"
House,Active,233.65,2024.0,3.0,3.0,1.0,Eagle,idaho,83616.0,"724,990"
House,Active,204.2,2024.0,3.0,3.0,2.0,Star,idaho,83669.0,"574,990"
House,Active,196.58,2024.0,4.0,3.0,2.0,Boise,idaho,83709.0,"517,900"
House,Active,217.21,2024.0,3.0,3.0,1.0,Eagle,idaho,83616.0,"684,990"
House,Active,217.21,2024.0,3.0,3.0,1.0,Eagle,idaho,83616.0,"664,990"
House,Pending,295.06,2024.0,4.0,3.0,2.0,Meridian,idaho,83642.0,"824,900"
House,Pending,155.61,1960.0,4.0,2.0,1.0,Boise,idaho,83709.0,"350,000"
House,Active,155.71,1995.0,3.0,2.0,1.0,,idaho,,"464,900"
House,Active,359.72,2019.0,4.0,4.0,0.0,Boise,idaho,83716.0,"2,150,000"
House,Pending,193.05,2025.0,3.0,2.0,1.0,Boise,idaho,83703.0,"760,000"
House,Pending,196.58,2024.0,4.0,3.0,2.0,Boise,idaho,83709.0,"507,900"
House,Active,196.58,2024.0,4.0,3.0,2.0,Nampa,idaho,83687.0,"449,480"
House,Active,254.74,2013.0,5.0,3.0,2.0,Meridian,idaho,83642.0,"700,000"
House,Active,292.64,1945.0,7.0,3.0,3.0,Elk River,idaho,83827.0,"299,000"
House,Active,210.89,1929.0,4.0,3.0,0.0,,idaho,,"396,000"
House,Pending,242.94,2018.0,4.0,3.0,0.0,Meridian,idaho,83642.0,"735,000"
House,Active,196.58,2024.0,4.0,3.0,2.0,Meridian,idaho,83646.0,"446,400"
House,Active,217.21,2024.0,3.0,3.0,1.0,Eagle,idaho,83616.0,"659,990"
House,Active,155.33,2024.0,3.0,2.0,1.0,Lewiston,idaho,83501.0,"515,000"
House,Active,143.54,1964.0,3.0,3.0,1.0,Boise,idaho,83713.0,"565,000"
House,Active,124.86,1977.0,3.0,2.0,1.0,Council,idaho,83612.0,"309,000"
House,Active,130.81,2018.0,3.0,2.0,1.0,,idaho,,"379,000"
House,Pending,115.94,1920.0,3.0,2.0,1.0,Fairfield,idaho,83327.0,"298,000"
House,Active,233.65,2024.0,3.0,3.0,1.0,Eagle,idaho,83616.0,"734,990"
House,Pending,155.06,2024.0,4.0,2.0,1.0,Burley,idaho,83318.0,"389,900"
Townhouse,Active,414.72,1974.0,7.0,6.0,0.0,Boise,idaho,83709.0,"958,000"
House,Active,138.15,2024.0,3.0,2.0,1.0,Nampa,idaho,83651.0,"399,900"
House,Active,200.02,1907.0,3.0,3.0,2.0,New Plymouth,idaho,83655.0,"349,900"
House,Active,105.91,1995.0,3.0,2.0,1.0,Boise,idaho,83714.0,"431,000"
House,Active,217.21,2024.0,3.0,3.0,1.0,Eagle,idaho,83616.0,"649,990"
House,Active,72.56,1958.0,2.0,1.0,1.0,BLACKFOOT,idaho,83221.0,"220,000"
House,Active,332.41,1995.0,5.0,4.0,2.0,POCATELLO,idaho,83201.0,"575,000"
House,Active,311.97,2015.0,5.0,3.0,1.0,AMMON,idaho,83406.0,"565,000"
House,Active,278.89,2009.0,6.0,3.0,1.0,IDAHO FALLS,idaho,83404.0,"469,900"
House,Active,263.84,2024.0,3.0,2.0,1.0,AMMON,idaho,83406.0,"445,000"
House,Active,65.78,1970.0,3.0,1.0,0.0,POCATELLO,idaho,83204.0,"45,000"
House,Active,179.12,1952.0,3.0,1.0,1.0,GOODING,idaho,83330.0,"199,900"
House,Active,49.05,1970.0,2.0,1.0,0.0,CHUBBUCK,idaho,83202.0,"35,000"
House,Active,135.82,2000.0,5.0,1.0,1.0,IRWIN,idaho,83428.0,"330,000"
House,Active,167.23,1989.0,3.0,2.0,2.0,ISLAND PARK,idaho,83429.0,"799,000"
House,Active,290.69,2024.0,3.0,2.0,1.0,AMMON,idaho,83406.0,"470,000"
House,Active,89.19,1947.0,3.0,2.0,1.5,POCATELLO,idaho,83201.0,"235,000"
House,Active,204.39,1940.0,3.0,1.0,2.0,REXBURG,idaho,83440.0,"475,000"
House,Active,281.68,2024.0,3.0,2.0,1.0,AMMON,idaho,83406.0,"450,000"
House,Active,,1957.0,4.0,1.0,0.0,Malad City,idaho,83252.0,"399,000"
House,Active,747.59,2008.0,5.0,7.0,3.0,Blaine County,idaho,83340.0,"15,450,000"
House,Active,146.14,2020.0,3.0,2.0,1.0,Rathdrum,idaho,83858.0,"469,900"
House,Active,170.76,2024.0,3.0,3.0,1.0,Meridian,idaho,83642.0,"539,900"
House,Active,138.24,1948.0,3.0,2.0,1.0,Kuna,idaho,83634.0,"950,000"
House,Active,140.75,2024.0,4.0,2.0,1.0,Jerome,idaho,83338.0,"374,900"
House,Active,418.71,2019.0,6.0,5.0,2.0,Nampa,idaho,83686.0,"1,299,000"
House,Active,300.54,2018.0,5.0,3.0,2.0,Meridian,idaho,83642.0,"639,000"
House,Pending,131.55,1987.0,3.0,2.0,1.0,Caldwell,idaho,83607.0,"369,900"
House,Active,173.64,2014.0,3.0,2.0,0.0,Boise,idaho,83709.0,"775,000"
House,Active,153.2,1970.0,3.0,3.0,2.0,Riggins,idaho,83549.0,"1,250,000"
House,Active,181.07,1981.0,2.0,2.0,0.0,Glenns Ferry,idaho,83623.0,"375,000"
House,Active,189.52,1978.0,3.0,3.0,2.0,Parma,idaho,83660.0,"1,750,000"
House,Pending,234.77,2024.0,4.0,4.0,1.0,Star,idaho,83669.0,"849,800"
House,Active,207.36,2021.0,3.0,2.0,1.0,Caldwell,idaho,83607.0,"619,000"
House,Active,239.32,2004.0,3.0,3.0,2.0,Eagle,idaho,83616.0,"1,196,000"
House,Active,338.72,1976.0,4.0,3.0,1.0,RIGBY,idaho,83442.0,"549,658"
House,Active,52.03,2020.0,1.0,2.0,1.0,REXBURG,idaho,83440.0,"725,000"
House,Pending,281.68,1977.0,4.0,3.0,2.0,Blaine County,idaho,83333.0,"2,150,000"
House,Pending,127.09,1965.0,3.0,2.0,1.0,Hailey,idaho,83333.0,"525,000"
House,Active,188.87,2017.0,3.0,2.0,0.0,Star,idaho,83669.0,"565,000"
House,Active,150.87,1975.0,3.0,2.0,1.0,Mountain Home,idaho,83647.0,"359,900"
House,Active,311.04,1978.0,5.0,3.0,3.0,Lewiston,idaho,83501.0,"479,900"
House,Active,183.39,2003.0,4.0,3.0,2.0,Star,idaho,83669.0,"515,000"
House,Active,239.5,2024.0,3.0,3.0,1.0,Nampa,idaho,83686.0,"900,000"
House,Active,204.29,2018.0,4.0,3.0,1.0,Meridian,idaho,83646.0,"674,900"
House,Active,105.54,1982.0,2.0,2.0,1.0,Boise,idaho,83709.0,"389,000"
House,Active,394.0,1990.0,4.0,4.0,2.0,Boise,idaho,83714.0,"1,699,900"
House,Active,121.7,1986.0,3.0,2.0,0.0,Lewiston,idaho,83501.0,"449,000"
House,Active,219.25,2021.0,3.0,3.0,1.0,Star,idaho,83669.0,"749,900"
House,Pending,143.44,1971.0,4.0,2.0,1.0,Lewiston,idaho,83501.0,"425,000"
House,Pending,91.79,1910.0,2.0,1.0,1.0,Boise,idaho,83706.0,"399,000"
House,Active,283.08,2006.0,4.0,3.0,2.0,,idaho,,"385,000"
House,Active,127.93,1940.0,3.0,1.0,1.0,Fairfield,idaho,83327.0,"269,000"
House,Active,204.76,2024.0,3.0,3.0,0.0,Eagle,idaho,83629.0,"645,000"
House,Active,294.97,1986.0,5.0,3.0,2.0,Lewiston,idaho,83501.0,"665,000"
House,Active,133.04,2019.0,3.0,2.0,1.0,Twin Falls,idaho,83301.0,"375,000"
House,Active,252.7,2006.0,5.0,3.0,2.0,Twin Falls,idaho,83301.0,"725,000"
House,Active,222.97,2013.0,5.0,3.0,1.0,Middleton,idaho,83644.0,"1,250,000"
House,Active,223.62,2004.0,3.0,3.0,2.0,Boise,idaho,83703.0,"698,500"
House,Active,208.29,2018.0,4.0,3.0,1.0,Caldwell,idaho,83607.0,"574,900"
House,Active,173.08,2003.0,3.0,2.0,0.0,Nampa,idaho,83638.0,"448,500"
House,Active,122.63,1985.0,3.0,2.0,1.0,Boise,idaho,83704.0,"425,000"
House,Active,247.68,2024.0,3.0,4.0,0.0,Meridian,idaho,83646.0,"759,900"
House,Pending,135.45,1988.0,3.0,2.0,1.0,Donnelly,idaho,83615.0,"385,000"
House,Active,144.74,2022.0,3.0,2.0,1.0,Payette,idaho,83661.0,"394,000"
House,Active,228.82,2024.0,4.0,3.0,1.0,Kuna,idaho,83634.0,"699,800"
House,Active,197.51,2022.0,4.0,2.0,1.0,Meridian,idaho,83642.0,"492,900"
House,Active,290.32,1937.0,4.0,3.0,2.0,Boise,idaho,83702.0,"1,450,000"
House,Active,155.71,1976.0,3.0,2.0,1.0,Hailey,idaho,83333.0,"894,900"
House,Pending,180.51,2025.0,3.0,2.0,1.0,Kuna,idaho,83634.0,"641,000"
House,Pending,176.89,2024.0,3.0,2.0,1.0,,idaho,,"755,000"
House,Active,96.62,1951.0,3.0,1.0,1.0,IDAHO FALLS,idaho,83401.0,"260,000"
House,Active,353.03,1986.0,6.0,3.0,1.0,IDAHO FALLS,idaho,83401.0,"599,000"
